	Store Number	City	2015 Sales	2015 Sales mean	County Number	Price per Liter mean	Zip Code	2015 Volume Sold (Liters)	2015 Volume Sold (Liters) mean	2015 Margin mean	2015 Margin sum	2015 Sales Q1	2016 Sales Q1	County Name
362	3890	CEDAR RAPIDS	16125.57	30.1976966292	57.0	19.454343993	52405	1094.88	2.05033707865	10.0835018727	5384.59	2757.56	58569.27	Linn
363	3891	EMMETSBURG	3875.16	168.485217391	74.0	15.4973913043	50536	265.5	11.5434782609	56.1782608696	1292.1	4474.94	1094.49	Linn
364	3894	CEDAR RAPIDS	12705.42	55.7255263158	57.0	17.3516238046	52402	1005.58	4.41043859649	18.6109210526	4243.29	9444.84	1293.32	Johnson
365	3896	IOWA CITY	20643.38	59.3200574713	52.0	20.9991665635	52240	1145.98	3.29304597701	19.790316092	6887.03	1957.34	8990.36	Story
366	3899	WEST DES MOINES	47295.36	161.970410959	77.0	14.9442857143	50266	3513.0	12.0308219178	54.2038356164	15827.52	2222.85	1806.36	Johnson
367	3901	FORT DODGE	7514.0	183.268292683	94.0	19.6721864111	50501	422.1	10.2951219512	61.24	2510.84	5800.26	906.16	Linn
368	3907	MUSCATINE	8407.24	35.0301666667	70.0	19.8033463354	52761	537.8	2.24083333333	11.687625	2805.03	3068.1	763.74	Shelby
369	3908	FORT MADISON	18547.2	118.135031847	56.0	11.504974219	52627	1725.0	10.9872611465	39.5121019108	6203.4	3418.58	11244.36	Polk
370	3909	MELCHER-DALLAS	13171.39	93.4141134752	63.0	17.4551684128	50163	941.51	6.67737588652	31.1668794326	4394.53	3958.84	7067.04	Clay
371	3910	RIVERSIDE	11935.51	172.978405797	92.0	23.3202691511	52327	591.25	8.56884057971	57.6768115942	3979.7	1519.7	8969.26	Linn
372	3912	CEDAR RAPIDS	14785.72	32.8571555556	57.0	20.8520460926	52405	993.94	2.20875555556	10.9727111111	4937.72	3882.01	2617.12	Marion
373	3916	OTTUMWA	7762.55	27.4295053004	90.0	17.1928428278	52501	610.65	2.15777385159	9.15971731449	2592.2	1229.99	3857.89	Story
374	3917	DAVENPORT	18041.52	63.9770212766	82.0	19.6295959084	52804	1252.11	4.44010638298	21.3459574468	6019.56	2716.59	8896.66	Dickinson
375	3918	DAVENPORT	5308.28	62.4503529412	82.0	18.3285948695	52802	437.6	5.14823529412	20.8329411765	1770.8	7558.07	5477.26	Story
376	3920	CLINTON	14166.2	32.4912844037	23.0	18.6520631962	52732	1082.14	2.48197247706	10.8403440367	4726.39	21966.77	10613.79	Pottawattamie
377	3925	NORTH LIBERTY	7558.07	103.535205479	48.0	20.9170776256	52317	452.77	6.20232876712	34.5238356164	2520.24	3684.3	2118.24	Crawford
378	3926	IOWA CITY	72807.73	145.035318725	52.0	17.6724510317	52240	5504.73	10.9655976096	48.4798804781	24336.9	2240.58	1655.58	Polk
379	3928	NORTH LIBERTY	12098.48	47.6318110236	52.0	20.9431628761	52317	763.8	3.00708661417	15.8989370079	4038.33	5327.24	4607.82	Black Hawk
380	3930	ST LUCAS	6810.42	174.626153846	33.0	18.8448717949	52166	394.25	10.108974359	58.2169230769	2270.46	5382.3	8831.22	Cerro Gordo
381	3932	MAPLETON	22826.04	67.9346428571	67.0	15.4166044101	51034	1797.38	5.3493452381	22.7446428571	7642.2	8336.23	656.04	Jones
382	3934	MAQUOKETA	19830.36	178.651891892	49.0	13.8322522523	52060	1705.5	15.3648648649	59.6875675676	6625.32	3225.37	926.41	Dallas
383	3942	TOLEDO	37893.23	75.1849801587	86.0	17.0532624727	52342	2781.08	5.51801587302	25.1804365079	12690.94	16624.74	2837.22	Black Hawk
384	3943	NEVADA	13837.01	36.222539267	85.0	16.110547871	50201	1137.74	2.97837696335	12.094895288	4620.25	2504.81	2391.55	Linn
385	3944	DUBUQUE	97737.99	693.177234043	31.0	17.2910199257	52002	8132.25	57.6755319149	232.069787234	32721.84	2430.42	604.56	Clarke
386	3947	BROOKLYN	9976.63	65.6357236842	79.0	16.7800540414	52211	788.2	5.18552631579	21.9082236842	3330.05	960.46	4266.76	Pottawattamie
387	3949	PELLA	17988.12	199.868	63.0	15.1601481481	50219	1267.5	14.0833333333	66.6886666667	6001.98	85840.78	4925.28	Pottawattamie
388	3950	STATE CENTER	3368.04	28.7866666667	48.0	13.746228927	50247	298.32	2.54974358974	9.61606837607	1125.08	1020.52	831.54	Scott
389	3952	BETTENDORF	331874.38	362.308275109	82.0	23.1676917946	52722	18577.38	20.2809825328	120.906997817	110750.81	1459.92	919.91	Black Hawk
390	3957	EDGEWOOD	4914.12	69.2129577465	22.0	13.5141649899	52042	415.5	5.85211267606	23.1445070423	1643.26	4032.91	6373.68	Henry
391	3959	DUBUQUE	9140.08	58.9682580645	31.0	14.0541966206	52001	989.48	6.38374193548	19.8643870968	3078.98	2144.54	4365.6	Linn
392	3963	COUNCIL BLUFFS	14750.81	34.7896462264	78.0	17.5916640797	51501	1023.52	2.41396226415	11.6042216981	4920.19	694.26	5001.54	Linn
393	3964	SIOUX RAPIDS	7190.41	50.2825874126	11.0	13.3451118562	50585	619.22	4.33020979021	16.848951049	2409.4	1393.94	798.78	Linn
394	3968	MONROE	4695.59	85.3743636364	50.0	14.8768917749	50170	352.25	6.40454545455	28.5121818182	1568.17	1631.83	2074.39	Cerro Gordo
395	3969	GREENFIELD	1393.94	174.2425	1.0	25.4329166667	50849	86.85	10.85625	58.085	464.68	462.58	3891.48	Muscatine
396	3970	NEVADA	7189.92	62.5210434783	85.0	17.0633426501	50201	541.61	4.70965217391	20.9155652174	2405.29	5980.0	1513.17	Scott
397	3972	HUBBARD	3876.58	63.5504918033	42.0	13.2457825917	50122	408.12	6.69049180328	21.3549180328	1302.65	12531.36	1187.22	Buena Vista
398	3973	AMES	14837.35	103.037152778	85.0	16.9377083333	50014	1259.75	8.74826388889	34.3657638889	4948.67	7297.14	1584.43	Warren
399	3980	IOWA CITY	61060.5	165.925271739	52.0	15.1510468427	52246	4342.5	11.8002717391	55.4864673913	20419.02	7878.25	2342.73	Wapello
400	3981	SIOUX CENTER	37057.56	174.799811321	84.0	16.0400404313	51250	2562.0	12.0849056604	58.4083018868	12382.56	3848.2	11434.07	Polk
401	3986	SIOUX CITY	33890.01	100.563827893	97.0	19.3534109941	51101	2082.74	6.18023738872	33.5636498516	11310.95	3076.96	5731.92	Marshall
402	3987	ALGONA	25765.52	142.350939227	55.0	17.262145488	50511	1969.52	10.8813259669	47.7008287293	8633.85	7278.46	1740.89	Woodbury
403	3989	CHEROKEE	14416.42	100.114027778	18.0	15.9631330737	51012	1055.21	7.32784722222	33.4506944444	4816.9	5680.49	5923.02	Johnson
404	3990	OSKALOOSA	33335.34	69.448625	62.0	20.2819148914	52577	2316.74	4.82654166667	23.2161041667	11143.73	10739.71	1742.03	Linn
405	3993	WATERLOO	28992.83	115.509282869	7.0	21.7761181011	50701	1530.72	6.09848605578	38.5464940239	9675.17	2734.98	4975.44	Carroll
406	3995	CEDAR FALLS	43059.99	219.693826531	7.0	18.0724854227	50613	3022.0	15.4183673469	73.3123469388	14369.22	1499.72	12220.53	Palo Alto
407	3997	OSCEOLA	14799.54	178.307710843	20.0	14.82356856	50213	1107.0	13.3373493976	59.5308433735	4941.06	5343.78	3305.8	Woodbury
408	4000	WOODBINE	6444.7	52.3959349593	43.0	15.2271738289	51579	449.2	3.65203252033	17.4930081301	2151.64	7689.42	1255.67	Story
409	4001	CARROLL	23931.66	168.532816901	14.0	14.244674715	51401	1919.25	13.5158450704	56.4016901408	8009.04	3116.64	3718.97	Crawford
410	4004	AMES	41235.72	171.8155	85.0	15.1873055556	50010	3094.5	12.89375	57.434	13784.16	1891.05	3286.47	Johnson
411	4006	LARCHWOOD	11546.42	183.276507937	60.0	16.6863340892	51241	752.25	11.9404761905	61.1679365079	3853.58	1366.74	795.91	Wapello
412	4008	ANTHON	9452.11	64.3000680272	97.0	15.5975530237	51004	769.93	5.23761904762	21.5057823129	3161.35	4273.14	4303.43	Jasper
413	4010	GLENWOOD	6845.82	112.226557377	65.0	12.3954957065	51534	587.25	9.62704918033	37.4547540984	2284.74	1717.39	16880.58	Polk
414	4011	ALBIA	16557.65	108.931907895	68.0	16.829838824	52531	1172.17	7.71164473684	36.3597368421	5526.68	1210.56	1425.68	Polk
415	4012	DES MOINES	1956.64	75.2553846154	77.0	21.2303571429	50316	122.87	4.72576923077	25.0934615385	652.43	4378.48	2954.88	Lee
416	4013	TIPTON	11077.08	162.898235294	16.0	16.7857913165	52772	733.5	10.7867647059	54.3452941176	3695.48	5421.54	2267.22	Monona
417	4014	DENISON	21490.96	147.198356164	24.0	14.9926647097	51442	1565.7	10.7239726027	49.2597945205	7191.93	775.66	6697.89	Linn
418	4015	AMES	28580.48	204.146285714	85.0	16.4441564626	50010	2370.0	16.9285714286	68.248	9554.72	582.7	7465.65	Cass
419	4016	CONRAD	3709.55	63.9577586207	38.0	15.2652121684	50621	320.88	5.5324137931	21.4587931034	1244.61	4521.42	3089.38	Polk
420	4018	GLADBROOK	3213.47	57.3833928571	48.0	13.7704676871	50635	278.25	4.96875	19.1417857143	1071.94	3220.86	1183.62	Delaware
421	4019	MANCHESTER	27067.2	170.233962264	28.0	14.638065289	52057	2148.0	13.5094339623	56.9645283019	9057.36	5830.92	3443.74	Jones
422	4021	FAIRFIELD	20316.54	136.35261745	51.0	15.3099968041	52556	1451.4	9.74093959732	45.4872483221	6777.6	2709.24	4144.2	Woodbury
423	4023	BOONE	23959.8	146.992638037	8.0	15.2768331873	50036	1668.0	10.2331288344	49.2077300613	8020.86	1226.32	3762.66	Plymouth
424	4024	IOWA FALLS	11173.1	159.615714286	42.0	16.382122449	50126	867.0	12.3857142857	53.3245714286	3732.72	4314.66	1186.1	Scott
425	4025	BELLE PLAINE	7568.84	55.2470072993	6.0	15.54955206	52208	701.45	5.1200729927	18.4570072993	2528.61	642.84	2073.39	Muscatine
426	4027	CENTERVILLE	15417.66	130.658135593	4.0	13.1810371267	52544	1233.0	10.4491525424	43.743559322	5161.74	275.79	1810.98	Black Hawk
427	4030	LAKE PARK	642.84	53.57	30.0	15.4744444444	51347	52.5	4.375	18.28	219.36	1877.56	1007.19	Scott
428	4034	POSTVILLE	2923.33	94.3009677419	3.0	13.5258064516	52162	273.8	8.83225806452	31.4406451613	974.66	530.33	5443.14	Black Hawk
429	4042	GLENWOOD	3990.9	166.2875	65.0	29.2890277778	51534	224.25	9.34375	55.4820833333	1331.57	2330.43	19373.49	Muscatine
430	4046	CENTERVILLE	5127.31	39.1397709924	4.0	15.3221306128	52544	435.57	3.32496183206	13.0682442748	1711.94	7995.22	1123.38	Polk
431	4051	MAQUOKETA	22808.58	205.482702703	49.0	12.567022737	52060	2345.25	21.1283783784	70.5802702703	7834.41	105.41	5909.13	Black Hawk
432	4057	DES MOINES	45577.42	167.564044118	77.0	27.4736576084	50316	2238.1	8.22830882353	55.8756985294	15198.19	10364.64	3537.66	Scott
433	4059	BELLE PLAINE	105.41	21.082	6.0	13.1424761905	52208	11.0	2.2	7.03	35.15	1907.68	986.98	Polk
434	4062	DES MOINES	31916.59	97.3066768293	77.0	22.9464685809	50314	1636.71	4.9899695122	32.4550914634	10645.27	4530.93	1544.92	Des Moines
435	4067	WELLMAN	10487.18	52.4359	90.0	17.7198684524	52356	823.99	4.11995	17.62935	3525.87	1035.2	1251.48	Harrison
436	4068	WEST DES MOINES	19787.8	74.3902255639	77.0	20.8851734364	50265	1146.73	4.31101503759	24.8209398496	6602.37	4293.11	3404.34	Polk
437	4069	OTTUMWA	19921.06	321.307419355	90.0	16.3273655914	52501	960.0	15.4838709677	107.501129032	6665.07	881.49	2943.92	Polk
438	4070	BELLE PLAINE	19144.09	101.830265957	6.0	18.1905091185	52208	1540.74	8.19542553191	34.0257446809	6396.84	7508.99	2148.52	Polk
439	4071	KELLOG	1472.67	73.6335	50.0	12.4459505634	50136	133.67	6.6835	24.557	491.14	4665.76	3916.32	Lyon
440	4073	FOREST CITY	46202.84	143.934080997	95.0	14.3509579439	50436	3956.74	12.3262928349	48.0901557632	15436.94	1742.96	1040.1	Poweshiek
441	4077	WATERLOO	16559.96	131.428253968	7.0	23.8743915344	50703	785.5	6.23412698413	43.8332539683	5522.99	5822.39	790.5	Linn
442	4081	STORY CITY	7511.9	72.9310679612	85.0	12.4227600555	50248	695.5	6.75242718447	24.4197087379	2515.23	3584.39	2092.25	Dubuque
443	4083	ANKENY	30771.23	130.941404255	77.0	16.844077001	50021	2335.37	9.93774468085	44.0173191489	10344.07	3332.56	5419.97	Jones
444	4084	ANKENY	17843.37	134.160676692	77.0	15.1218761189	50023	1470.5	11.0563909774	45.1597744361	6006.25	204.18	2487.56	Polk
445	4085	WATERLOO	3332.56	133.3024	7.0	18.7641333333	50703	186.7	7.468	44.4488	1111.22	2317.93	2532.06	Crawford
446	4090	WINTHROP	3783.14	145.505384615	10.0	16.9297252747	50682	248.25	9.54807692308	48.5696153846	1262.81	3797.62	2167.16	Wapello
447	4091	CLEAR LAKE	18256.78	95.0873958333	17.0	14.3400570437	50428	1819.75	9.47786458333	31.778125	6101.4	2280.81	3836.73	Polk
448	4092	NORWALK	23610.98	314.813066667	91.0	14.4883111111	50211	1741.87	23.2249333333	105.001866667	7875.14	3480.96	1394.84	Dubuque
449	4097	SCHLESWIG	9918.29	54.7971823204	24.0	16.4196132597	51461	695.25	3.84116022099	18.3669060773	3324.41	2645.43	1937.15	Mahaska
450	4098	WASHINGTON	16834.8	153.043636364	92.0	15.0937835498	52353	1153.5	10.4863636364	51.1232727273	5623.56	4731.48	1405.0	Buchanan
451	4102	AMES	14778.5	83.0252808989	85.0	12.7203986089	50010	1519.0	8.53370786517	28.3416853933	5044.82	11220.6	5412.63	Woodbury
452	4103	AMES	17187.79	128.267089552	85.0	16.9993212509	50010	1165.2	8.69552238806	42.8497014925	5741.86	2199.41	7610.56	Pottawattamie
453	4104	MASON CITY	26620.96	260.989803922	17.0	11.8220961718	50401	2619.55	25.6818627451	89.2240196078	9100.85	1484.89	3701.94	Hancock
454	4105	NEVADA	12605.43	58.9038785047	85.0	14.6782109479	50201	1129.25	5.27686915888	19.7135046729	4218.69	12006.94	10578.24	Johnson
455	4106	DUBUQUE	6393.22	38.7467878788	31.0	15.548791866	52002	648.2	3.92848484848	12.971030303	2140.22	889.08	1597.83	Scott
456	4107	BOONE	31116.14	123.968685259	8.0	15.2247846708	50036	2558.45	10.1930278884	41.9621115538	10532.49	3745.8	1543.95	Black Hawk
457	4110	PARKERSBURG	7255.65	122.977118644	12.0	11.4877239709	50665	654.0	11.0847457627	41.1371186441	2427.09	2520.9	6249.82	Linn
458	4112	NORTH LIBERTY	13860.47	135.886960784	52.0	16.6214845938	52317	913.95	8.96029411765	45.4731372549	4638.26	747.78	6166.0	Winnebago
459	4114	ATLANTIC	13597.95	102.240225564	15.0	23.5075429646	50022	934.02	7.02270676692	34.1731578947	4545.03	2393.95	3939.81	Tama
460	4116	LAKE VIEW	5304.84	123.368372093	81.0	19.4611184939	51450	377.75	8.78488372093	41.1644186047	1770.07	438.12	1855.17	Winnebago
461	4118	LAKE VIEW	13027.99	106.786803279	81.0	14.1590007806	51450	1079.7	8.85	35.8703278689	4376.18	375.06	1864.67	Polk
462	4119	CEDAR FALLS	7169.42	183.831282051	7.0	19.5919413919	50613	403.0	10.3333333333	61.2969230769	2390.58	1558.2	47937.16	Kossuth
463	4121	WAPELLO	375.06	75.012	58.0	14.6213333333	52653	27.0	5.4	25.008	125.04	2272.26	1078.32	Marshall
464	4125	WAPELLO	5688.35	44.7901574803	58.0	13.4723322085	52653	500.48	3.94078740157	14.9498425197	1898.63	13513.26	841.14	Scott
465	4126	SOLON	15522.81	146.441603774	52.0	15.9795867026	52333	1079.75	10.1863207547	48.8318867925	5176.18	777.48	3829.88	Marshall
466	4129	AMES	68035.93	67.4959623016	85.0	23.0842083301	50010	3370.91	3.34415674603	22.5586507937	22739.12	2556.12	2193.27	Scott
467	4130	KEOSAUQUA	3319.86	144.34173913	89.0	14.9772049689	52565	231.0	10.0434782609	48.3313043478	1111.62	3068.34	1199.28	Polk
468	4131	URBANDALE	15754.21	152.953495146	77.0	16.1964863615	50322	1021.75	9.91990291262	51.0853398058	5261.79	1332.11	2496.84	Polk
469	4132	CAMANCHE	11899.99	105.309646018	23.0	15.3060865306	52730	943.89	8.35300884956	35.1375221239	3970.54	2297.63	1545.2	Allamakee
470	4133	WEBSTER CITY	5658.12	87.048	40.0	14.5622252747	50595	493.87	7.598	29.35	1907.75	2049.99	4293.85	Carroll
471	4134	PLEASANTVILLE	6911.46	50.8195588235	63.0	16.260744923	50225	575.91	4.23463235294	16.9826470588	2309.64	3001.86	2554.79	Black Hawk
472	4135	ALTOONA	23304.54	298.776153846	77.0	16.0956288156	50009	1676.0	21.4871794872	100.022564103	7801.76	3254.36	6467.79	Dubuque
473	4136	GRIMES	16230.81	170.850631579	77.0	15.8564110276	50111	1136.1	11.9589473684	57.1767368421	5431.79	2733.12	3136.23	Linn
474	4137	WAUKEE	15861.67	107.902517007	25.0	16.2617946226	50263	1148.0	7.80952380952	36.1644217687	5316.17	3362.92	5137.02	Story
475	4138	INDIANOLA	14109.7	102.244202899	91.0	13.6274810214	50125	1374.75	9.96195652174	34.1592753623	4713.98	1079.47	1786.61	Clay
476	4140	DES MOINES	18163.08	130.669640288	77.0	15.5897739661	50313	1952.95	14.05	43.6642446043	6069.33	1970.46	3283.12	Linn
477	4141	DES MOINES	9301.01	160.362241379	77.0	14.4694252874	50320	1061.25	18.2974137931	53.4825862069	3101.99	2724.62	1422.14	Harrison
478	4143	LAWLER	8854.04	239.298378378	19.0	16.9012870013	52154	532.5	14.3918918919	79.9318918919	2957.48	6781.61	10534.19	Dickinson
479	4146	WAVERLY	10387.53	57.0743406593	9.0	15.6170381999	50677	795.0	4.36813186813	19.0692857143	3470.61	5415.46	868.92	Dickinson
480	4147	CEDAR FALLS	32616.23	221.879115646	7.0	15.1175121477	50613	3340.5	22.7244897959	75.0782993197	11036.51	1802.13	1742.31	Polk
481	4148	INDEPENDENCE	27538.05	241.561842105	10.0	16.6669663743	50644	2545.12	22.3256140351	82.3385964912	9386.6	2150.72	2354.51	Linn
482	4149	DENISON	5449.91	132.924634146	24.0	14.1034610918	51442	414.0	10.0975609756	44.3392682927	1817.91	5619.79	1725.43	Woodbury
483	4150	WATERLOO	19349.6	197.444897959	7.0	14.3426239067	50701	1675.5	17.0969387755	65.9380612245	6461.93	4594.29	3137.57	Boone
484	4152	MISSOURI VALLEY	19206.45	45.0855633803	43.0	16.3875924124	51555	1504.7	3.53215962441	15.0931690141	6429.69	1227.69	3502.71	Linn
485	4153	EVANSDALE	11324.86	117.967291667	7.0	14.6729365079	50707	847.0	8.82291666667	39.463125	3788.46	1546.6	1645.27	Benton
486	4154	HIAWATHA	8060.55	62.973046875	57.0	14.4948028274	52233	676.25	5.283203125	21.043125	2693.52	3289.34	2929.11	Woodbury
487	4155	MARION	16012.8	184.055172414	57.0	12.70401341	52302	1350.6	15.524137931	61.6440229885	5363.03	2523.01	2278.47	Pottawattamie
488	4156	OELWEIN	35929.38	231.802451613	33.0	14.2196912442	50662	2716.65	17.5267741935	77.534	12017.77	11056.5	857.56	Hardin
489	4157	NORTH LIBERTY	13380.62	102.927846154	52.0	15.668952381	52317	987.75	7.59807692308	34.4688461538	4480.95	1635.71	1310.98	Linn
490	4158	CARROLL	21917.16	185.738644068	14.0	14.2659241324	51401	2226.0	18.8644067797	63.2702542373	7465.89	2053.02	3599.09	Marion
491	4159	COUNCIL BLUFFS	13098.9	195.505970149	78.0	14.9987491116	51503	1133.25	16.9141791045	65.2313432836	4370.5	3295.1	13367.28	Linn
492	4160	IOWA CITY	8053.0	89.4777777778	52.0	14.652973545	52240	654.9	7.27666666667	29.9404444444	2694.64	4221.63	258.72	O'Brien
493	4161	IOWA CITY	8700.88	124.298285714	52.0	14.7582857143	52246	706.5	10.0928571429	41.7415714286	2921.91	2161.33	3291.47	Lee
494	4162	CEDAR RAPIDS	19106.67	155.338780488	57.0	14.6317073171	52404	1434.5	11.662601626	51.8764227642	6380.8	3995.0	1105.36	Johnson
495	4163	STORM LAKE	5407.57	66.7601234568	11.0	15.2771017049	50588	497.5	6.14197530864	22.6198765432	1832.21	2733.82	1906.05	Johnson
496	4164	BETTENDORF	18702.54	84.2456756757	82.0	18.4809121057	52722	1347.61	6.07031531532	28.1415315315	6247.42	1920.96	4804.8	Delaware
497	4165	ANKENY	14093.41	45.9068729642	77.0	22.6436348747	50023	751.35	2.44739413681	15.3245276873	4704.63	37422.88	1826.2	Polk
498	4166	JESUP	7520.6	52.961971831	10.0	15.8448323273	50648	613.25	4.31866197183	17.7273239437	2517.28	1768.47	1655.72	Linn
499	4167	DUBUQUE	167173.55	183.505543359	31.0	20.7304746911	52001	9915.16	10.883819978	61.2032711306	55756.18	1097.38	2521.68	Polk
500	4169	DES MOINES	7964.19	86.5672826087	77.0	19.0812862319	50317	542.05	5.89184782609	28.8795652174	2656.92	4567.46	812.34	Cerro Gordo
501	4170	WEST BRANCH	4474.07	24.9948044693	16.0	14.1101056412	52358	406.13	2.26888268156	8.37698324022	1499.48	2448.6	4542.48	Black Hawk
502	4171	CASCADE	14233.09	129.391727273	31.0	12.7173766234	52033	1212.5	11.0227272727	43.5026363636	4785.29	746.8	2315.38	Scott
503	4172	ALDEN	9031.81	99.2506593407	42.0	16.5811368394	50006	629.24	6.91472527473	33.1636263736	3017.89	2942.41	3028.07	Story
504	4173	PAULLINA	4794.2	61.4641025641	71.0	15.8230129812	51046	391.86	5.02384615385	20.5243589744	1600.9	1793.89	2598.37	Cerro Gordo
505	4176	CEDAR RAPIDS	12665.97	85.0065100671	57.0	16.4868264621	52405	953.75	6.40100671141	28.434295302	4236.71	3581.7	4766.94	Scott
506	4177	LE GRAND	6812.21	29.8781140351	64.0	17.0001438033	50142	501.26	2.19850877193	9.99442982456	2278.73	6369.46	2036.08	Carroll
507	4180	MARION	16359.94	52.944789644	57.0	19.4454690632	52302	1237.82	4.00588996764	17.6709385113	5460.32	3483.04	199.8	Jefferson
508	4182	DYERSVILLE	19569.67	167.262136752	31.0	13.5401546602	52040	2018.25	17.25	57.0374358974	6673.38	1533.44	880.17	Marshall
509	4183	DECORAH	23128.85	111.196394231	96.0	16.6881959707	52101	1647.75	7.921875	37.11375	7719.66	2889.87	6266.16	Poweshiek
510	4184	MUSCATINE	8247.73	93.7242045455	70.0	15.0017316017	52761	708.75	8.05397727273	31.4960227273	2771.65	2218.33	3599.75	Floyd
511	4185	GRINNELL	14207.93	108.457480916	79.0	15.8555288986	50112	1320.5	10.0801526718	36.3309923664	4759.36	1952.1	2254.03	Webster
512	4186	DES MOINES	6243.89	57.2833944954	77.0	18.9705570583	50321	439.98	4.03651376147	19.1232110092	2084.43	1334.8	2634.57	Des Moines
513	4188	HOLY CROSS	2271.18	133.598823529	31.0	10.9987394958	52053	208.5	12.2647058824	44.5517647059	757.38	1952.13	2483.63	Clinton
514	4189	MANCHESTER	8185.74	110.618108108	28.0	14.2576994852	52057	702.8	9.4972972973	37.2122972973	2753.71	787.9	16407.0	Dubuque
515	4190	JEFFERSON	10805.34	77.7362589928	37.0	15.4885782802	50129	804.0	5.78417266187	25.9720863309	3610.12	1204.22	2672.97	Linn
516	4191	PELLA	13200.97	244.462407407	63.0	18.5261737678	50219	1068.51	19.7872222222	83.477962963	4507.81	1135.54	1536.65	Lee
517	4192	BETTENDORF	7527.6	119.485714286	82.0	14.0906424792	52722	661.5	10.5	39.8692063492	2511.76	2064.21	4503.9	Linn
518	4193	HARTLEY	6397.48	46.3585507246	71.0	15.4035188061	51346	486.9	3.52826086957	15.4980434783	2138.73	1694.22	6546.34	Lyon
519	4194	NEWTON	15472.6	145.967924528	50.0	12.7456783468	50208	1419.75	13.3938679245	48.9658490566	5190.38	2651.92	1545.36	Polk
520	4195	TOLEDO	8658.39	82.4608571429	86.0	16.4105941043	52342	720.0	6.85714285714	27.5328571429	2890.95	2824.49	1125.32	Black Hawk
521	4196	DAVENPORT	18026.79	175.017378641	82.0	14.2490268146	52806	2080.05	20.1946601942	58.4106796117	6016.3	1584.92	1472.71	Polk
522	4197	SERGEANT BLUFF	12836.69	81.7623566879	97.0	15.0495541401	51054	1131.75	7.20859872611	27.4015923567	4302.05	1690.71	13083.39	Shelby
523	4200	SIOUX CITY	11271.82	119.912978723	97.0	14.870070922	51108	1077.0	11.4574468085	41.0607446809	3859.71	2672.4	1656.96	Jasper
524	4201	SIOUX CITY	9104.43	68.9729545455	97.0	14.6933477633	51109	740.25	5.60795454545	23.0204545455	3038.7	5215.66	1199.1	Story
525	4202	SIOUX CITY	17069.84	149.735438596	97.0	15.2017042607	51106	1263.0	11.0789473684	50.1121929825	5712.79	2016.15	3857.27	Johnson
526	4203	WAVERLY	21771.74	142.298954248	9.0	14.4299377529	50677	1836.5	12.0032679739	47.6246405229	7286.57	1100.4	644.9	Pocahontas
527	4204	CLINTON	8261.24	98.3480952381	23.0	13.2846712018	52733	673.5	8.01785714286	32.8417857143	2758.71	12327.78	1701.3	Marshall
528	4205	MARSHALLTOWN	7779.01	103.720133333	64.0	12.6989714286	50158	662.75	8.83666666667	34.7005333333	2602.54	512.52	6819.68	Polk
529	4209	GRIMES	64904.34	192.594480712	77.0	15.1650967924	50111	4753.5	14.1053412463	64.5085459941	21739.38	4742.43	515.67	Webster
530	4210	STORM LAKE	2891.22	206.515714286	11.0	27.5879251701	50588	116.25	8.30357142857	68.8542857143	963.96	1541.4	1025.49	Polk
531	4214	WATERLOO	23850.46	115.778932039	7.0	18.7409992818	50703	1483.08	7.19941747573	38.6198058252	7955.68	1763.98	2129.25	Black Hawk
532	4222	EVANSDALE	9310.6	60.4584415584	7.0	17.7042147759	50707	778.34	5.05415584416	20.2267532468	3114.92	6819.0	1942.94	Linn
533	4223	EVANSDALE	9075.6	67.728358209	7.0	16.3795024876	50707	725.8	5.41641791045	22.607238806	3029.37	3287.16	1635.28	Johnson
534	4228	VINTON	27670.01	161.812923977	6.0	12.0765295182	52349	2313.9	13.5315789474	53.9877777778	9231.91	2605.85	7988.12	Dubuque
535	4229	HARLAN	32138.34	544.717627119	83.0	11.8092009685	51537	3628.5	61.5	185.026101695	10916.54	2396.58	1090.77	Ida
536	4230	CLIVE	7352.94	77.3993684211	77.0	13.9027568922	50325	697.25	7.33947368421	25.9090526316	2461.36	827.25	312.82	Scott
537	4231	LE MARS	12090.82	134.342444444	75.0	12.5848042328	51031	1277.75	14.1972222222	45.2487777778	4072.39	11180.36	2252.59	Webster
538	4232	MORAVIA	6508.94	112.223103448	4.0	17.5590968801	52571	380.75	6.56465517241	37.4634482759	2172.88	1394.82	2802.84	O'Brien
539	4233	CRESCO	22786.77	180.847380952	45.0	13.8673318216	52136	2091.0	16.5952380952	61.0043650794	7686.55	1104.93	1025.16	Cerro Gordo
540	4234	SPENCER	13087.66	163.59575	21.0	11.3177752976	51301	1230.6	15.3825	54.895375	4391.63	4308.52	1633.13	Pottawattamie
541	4235	WEBSTER CITY	6226.44	115.304444444	40.0	14.3988007055	50595	523.75	9.69907407407	38.5168518519	2079.91	2171.4	4545.5	Story
542	4236	EAGLE GROVE	26935.51	141.765842105	99.0	15.6349072682	50533	2403.75	12.6513157895	48.1708947368	9152.47	1035.76	3864.61	Allamakee
543	4239	SPIRIT LAKE	11336.14	119.327789474	30.0	12.2186666667	51360	1005.25	10.5815789474	39.9247368421	3792.85	2420.72	2319.91	Johnson
544	4246	SHENANDOAH	5508.76	94.9786206897	73.0	12.8977832512	51601	565.75	9.75431034483	32.0744827586	1860.32	1039.71	1198.38	Clayton
